scheduler,code,q,columns,layers,qubits,volume,idle,sec,floor,best_cols,q_rel,cols_rel,collapsed_to_serial,n_methods,common,q_n,cols_n,q_lo,q_hi,c_lo,c_hi
cap sweep,"[[20,2,6]]",68,51,47,68,2817.0,651.0,0.6,45,27,1.511111111111111,1.8888888888888888,False,3,True,0.4339622641509434,0.3380281690140845,45,98,27,98.0
cap sweep,"[[20,2,6]]",69,51,47,68,2817.0,702.0,0.6,45,27,1.5333333333333334,1.8888888888888888,False,3,True,0.4528301886792453,0.3380281690140845,45,98,27,98.0
cap sweep,"[[20,2,6]]",70,51,47,68,2817.0,753.0,0.6,45,27,1.5555555555555556,1.8888888888888888,False,3,True,0.4716981132075472,0.3380281690140845,45,98,27,98.0
cap sweep,"[[20,2,6]]",71,51,47,68,2817.0,804.0,0.6,45,27,1.5777777777777777,1.8888888888888888,False,3,True,0.49056603773584906,0.3380281690140845,45,98,27,98.0
cap sweep,"[[20,2,6]]",72,47,43,72,2750.0,634.0,0.6,45,27,1.6,1.7407407407407407,False,3,True,0.5094339622641509,0.28169014084507044,45,98,27,98.0
cap sweep,"[[20,2,6]]",73,47,43,72,2750.0,681.0,0.6,45,27,1.6222222222222222,1.7407407407407407,False,3,True,0.5283018867924528,0.28169014084507044,45,98,27,98.0
cap sweep,"[[20,2,6]]",74,47,43,72,2750.0,728.0,0.6,45,27,1.6444444444444444,1.7407407407407407,False,3,True,0.5471698113207547,0.28169014084507044,45,98,27,98.0
cap sweep,"[[20,2,6]]",75,47,43,72,2750.0,775.0,0.6,45,27,1.6666666666666667,1.7407407407407407,False,3,True,0.5660377358490566,0.28169014084507044,45,98,27,98.0
cap sweep,"[[20,2,6]]",76,47,43,72,2750.0,822.0,0.6,45,27,1.6888888888888889,1.7407407407407407,False,3,True,0.5849056603773585,0.28169014084507044,45,98,27,98.0
cap sweep,"[[20,2,6]]",77,47,43,72,2750.0,869.0,0.6,45,27,1.711111111111111,1.7407407407407407,False,3,True,0.6037735849056604,0.28169014084507044,45,98,27,98.0
cap sweep,"[[20,2,6]]",78,42,38,78,2612.0,664.0,0.6,45,27,1.7333333333333334,1.5555555555555556,False,3,True,0.6226415094339622,0.2112676056338028,45,98,27,98.0
cap sweep,"[[20,2,6]]",79,42,38,78,2612.0,706.0,0.6,45,27,1.7555555555555555,1.5555555555555556,False,3,True,0.6415094339622641,0.2112676056338028,45,98,27,98.0
cap sweep,"[[20,2,6]]",80,42,38,78,2612.0,748.0,0.6,45,27,1.7777777777777777,1.5555555555555556,False,3,True,0.660377358490566,0.2112676056338028,45,98,27,98.0
cap sweep,"[[20,2,6]]",81,42,38,78,2612.0,790.0,0.6,45,27,1.8,1.5555555555555556,False,3,True,0.6792452830188679,0.2112676056338028,45,98,27,98.0
cap sweep,"[[20,2,6]]",82,42,38,78,2612.0,832.0,0.6,45,27,1.8222222222222222,1.5555555555555556,False,3,True,0.6981132075471698,0.2112676056338028,45,98,27,98.0
cap sweep,"[[20,2,6]]",83,38,34,83,2540.0,614.0,0.6,45,27,1.8444444444444446,1.4074074074074074,False,3,True,0.7169811320754716,0.15492957746478872,45,98,27,98.0
cap sweep,"[[20,2,6]]",84,38,34,83,2540.0,652.0,0.6,45,27,1.8666666666666667,1.4074074074074074,False,3,True,0.7358490566037735,0.15492957746478872,45,98,27,98.0
cap sweep,"[[20,2,6]]",85,38,34,83,2540.0,690.0,0.6,45,27,1.8888888888888888,1.4074074074074074,False,3,True,0.7547169811320755,0.15492957746478872,45,98,27,98.0
cap sweep,"[[20,2,6]]",86,38,34,83,2540.0,728.0,0.6,45,27,1.9111111111111112,1.4074074074074074,False,3,True,0.7735849056603774,0.15492957746478872,45,98,27,98.0
cap sweep,"[[20,2,6]]",87,38,34,83,2540.0,766.0,0.7,45,27,1.9333333333333333,1.4074074074074074,False,3,True,0.7924528301886793,0.15492957746478872,45,98,27,98.0
cap sweep,"[[20,2,6]]",88,38,34,83,2540.0,804.0,0.6,45,27,1.9555555555555555,1.4074074074074074,False,3,True,0.8113207547169812,0.15492957746478872,45,98,27,98.0
cap sweep,"[[20,2,6]]",89,38,34,83,2540.0,842.0,0.6,45,27,1.9777777777777779,1.4074074074074074,False,3,True,0.8301886792452831,0.15492957746478872,45,98,27,98.0
cap sweep,"[[20,2,6]]",90,38,34,83,2540.0,880.0,0.6,45,27,2.0,1.4074074074074074,False,3,True,0.8490566037735849,0.15492957746478872,45,98,27,98.0
cap sweep,"[[20,2,6]]",91,36,32,91,2592.0,684.0,0.6,45,27,2.022222222222222,1.3333333333333333,False,3,True,0.8679245283018868,0.1267605633802817,45,98,27,98.0
cap sweep,"[[20,2,6]]",92,36,32,91,2592.0,720.0,0.6,45,27,2.0444444444444443,1.3333333333333333,False,3,True,0.8867924528301887,0.1267605633802817,45,98,27,98.0
cap sweep,"[[20,2,6]]",93,34,30,93,2563.0,599.0,0.6,45,27,2.066666666666667,1.2592592592592593,False,3,True,0.9056603773584906,0.09859154929577464,45,98,27,98.0
cap sweep,"[[20,2,6]]",94,34,30,93,2563.0,633.0,0.6,45,27,2.088888888888889,1.2592592592592593,False,3,True,0.9245283018867925,0.09859154929577464,45,98,27,98.0
cap sweep,"[[20,2,6]]",95,34,30,93,2563.0,667.0,0.6,45,27,2.111111111111111,1.2592592592592593,False,3,True,0.9433962264150944,0.09859154929577464,45,98,27,98.0
cap sweep,"[[20,2,6]]",96,34,30,93,2563.0,701.0,0.6,45,27,2.1333333333333333,1.2592592592592593,False,3,True,0.9622641509433962,0.09859154929577464,45,98,27,98.0
cap sweep,"[[20,2,6]]",97,34,30,93,2563.0,735.0,0.6,45,27,2.1555555555555554,1.2592592592592593,False,3,True,0.9811320754716981,0.09859154929577464,45,98,27,98.0
cap sweep,"[[20,2,6]]",98,34,30,93,2563.0,769.0,0.6,45,27,2.1777777777777776,1.2592592592592593,False,3,True,1.0,0.09859154929577464,45,98,27,98.0
cap sweep,"[[21,2,6]]",43,470,466,43,14544.0,5666.0,0.7,43,28,1.0,16.785714285714285,True,3,True,0.0,1.15,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",44,470,466,43,14544.0,6136.0,0.6,43,28,1.0232558139534884,16.785714285714285,True,3,True,0.01818181818181818,1.15,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",45,470,466,43,14544.0,6606.0,0.6,43,28,1.0465116279069768,16.785714285714285,True,3,True,0.03636363636363636,1.15,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",46,470,466,43,14544.0,7076.0,0.6,43,28,1.069767441860465,16.785714285714285,True,3,True,0.05454545454545454,1.15,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",47,470,466,43,14544.0,7546.0,0.6,43,28,1.0930232558139534,16.785714285714285,True,3,True,0.07272727272727272,1.15,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",48,237,233,48,7845.0,3531.0,0.6,43,28,1.1162790697674418,8.464285714285714,False,3,True,0.09090909090909091,1.15,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",49,237,233,48,7845.0,3768.0,0.6,43,28,1.1395348837209303,8.464285714285714,False,3,True,0.10909090909090909,1.15,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",50,160,156,50,5685.0,2315.0,0.6,43,28,1.1627906976744187,5.714285714285714,False,3,True,0.12727272727272726,1.1153358681875771,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",51,160,156,50,5685.0,2475.0,0.6,43,28,1.186046511627907,5.714285714285714,False,3,True,0.14545454545454545,1.1153358681875771,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",52,121,117,52,4626.0,1666.0,0.7,43,28,1.2093023255813953,4.321428571428571,False,3,True,0.16363636363636364,0.7858048162230657,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",53,121,117,52,4626.0,1787.0,0.7,43,28,1.2325581395348837,4.321428571428571,False,3,True,0.18181818181818182,0.7858048162230657,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",54,121,117,52,4626.0,1908.0,0.6,43,28,1.255813953488372,4.321428571428571,False,3,True,0.2,0.7858048162230657,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",55,121,117,52,4626.0,2029.0,0.6,43,28,1.2790697674418605,4.321428571428571,False,3,True,0.21818181818181817,0.7858048162230657,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",56,121,117,52,4626.0,2150.0,0.7,43,28,1.302325581395349,4.321428571428571,False,3,True,0.23636363636363636,0.7858048162230657,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",57,98,94,57,4080.0,1506.0,0.6,43,28,1.3255813953488371,3.5,False,3,True,0.2545454545454545,0.5914659907055333,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",58,98,94,57,4080.0,1604.0,0.7,43,28,1.3488372093023255,3.5,False,3,True,0.2727272727272727,0.5914659907055333,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",59,98,94,57,4080.0,1702.0,0.6,43,28,1.372093023255814,3.5,False,3,True,0.2909090909090909,0.5914659907055333,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",60,98,94,57,4080.0,1800.0,0.6,43,28,1.3953488372093024,3.5,False,3,True,0.3090909090909091,0.5914659907055333,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",61,83,79,61,3675.0,1388.0,0.6,43,28,1.4186046511627908,2.9642857142857144,False,3,True,0.32727272727272727,0.46472327841149047,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",62,64,60,62,3217.0,751.0,0.6,43,28,1.441860465116279,2.2857142857142856,False,3,True,0.34545454545454546,0.30418250950570286,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",63,64,60,62,3217.0,815.0,0.6,43,28,1.4651162790697674,2.2857142857142856,False,3,True,0.36363636363636365,0.30418250950570286,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",64,64,60,62,3217.0,879.0,0.7,43,28,1.4883720930232558,2.2857142857142856,False,3,True,0.38181818181818183,0.30418250950570286,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",65,64,60,62,3217.0,943.0,0.6,43,28,1.5116279069767442,2.2857142857142856,False,3,True,0.4,0.30418250950570286,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",66,64,60,62,3217.0,1007.0,0.6,43,28,1.5348837209302326,2.2857142857142856,False,3,True,0.41818181818181815,0.30418250950570286,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",67,64,60,62,3217.0,1071.0,0.6,43,28,1.558139534883721,2.2857142857142856,False,3,True,0.43636363636363634,0.30418250950570286,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",68,64,60,62,3217.0,1135.0,0.6,43,28,1.5813953488372092,2.2857142857142856,False,3,True,0.45454545454545453,0.30418250950570286,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",69,64,60,62,3217.0,1199.0,0.6,43,28,1.6046511627906976,2.2857142857142856,False,3,True,0.4727272727272727,0.30418250950570286,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",70,64,60,62,3217.0,1263.0,0.6,43,28,1.627906976744186,2.2857142857142856,False,3,True,0.4909090909090909,0.30418250950570286,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",71,64,60,62,3217.0,1327.0,0.6,43,28,1.6511627906976745,2.2857142857142856,False,3,True,0.509090909090909,0.30418250950570286,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",72,57,53,72,3082.0,1022.0,0.6,43,28,1.6744186046511629,2.0357142857142856,False,3,True,0.5272727272727272,0.24503591043514952,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",73,57,53,72,3082.0,1079.0,0.6,43,28,1.697674418604651,2.0357142857142856,False,3,True,0.5454545454545454,0.24503591043514952,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",74,52,48,74,2949.0,899.0,0.6,43,28,1.7209302325581395,1.8571428571428572,False,3,True,0.5636363636363636,0.20278833967046858,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",75,52,48,74,2949.0,951.0,0.6,43,28,1.744186046511628,1.8571428571428572,False,3,True,0.5818181818181818,0.20278833967046858,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",76,52,48,74,2949.0,1003.0,0.6,43,28,1.7674418604651163,1.8571428571428572,False,3,True,0.6,0.20278833967046858,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",77,52,48,74,2949.0,1055.0,0.6,43,28,1.7906976744186047,1.8571428571428572,False,3,True,0.6181818181818182,0.20278833967046858,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",78,52,48,74,2949.0,1107.0,0.6,43,28,1.813953488372093,1.8571428571428572,False,3,True,0.6363636363636364,0.20278833967046858,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",79,52,48,74,2949.0,1159.0,0.6,43,28,1.8372093023255813,1.8571428571428572,False,3,True,0.6545454545454545,0.20278833967046858,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",80,44,40,80,2703.0,817.0,0.6,43,28,1.8604651162790697,1.5714285714285714,False,3,True,0.6727272727272727,0.13519222644697904,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",81,44,40,80,2703.0,861.0,0.6,43,28,1.8837209302325582,1.5714285714285714,False,3,True,0.6909090909090909,0.13519222644697904,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",82,44,40,80,2703.0,905.0,0.6,43,28,1.9069767441860466,1.5714285714285714,False,3,True,0.7090909090909091,0.13519222644697904,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",83,44,40,80,2703.0,949.0,0.6,43,28,1.930232558139535,1.5714285714285714,False,3,True,0.7272727272727273,0.13519222644697904,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",84,44,40,80,2703.0,993.0,0.6,43,28,1.9534883720930232,1.5714285714285714,False,3,True,0.7454545454545455,0.13519222644697904,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",85,44,40,80,2703.0,1037.0,0.6,43,28,1.9767441860465116,1.5714285714285714,False,3,True,0.7636363636363637,0.13519222644697904,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",86,41,37,86,2650.0,876.0,0.6,43,28,2.0,1.4642857142857142,False,3,True,0.7818181818181819,0.10984368398817047,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",87,41,37,86,2650.0,917.0,0.6,43,28,2.0232558139534884,1.4642857142857142,False,3,True,0.8,0.10984368398817047,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",88,41,37,86,2650.0,958.0,0.9,43,28,2.046511627906977,1.4642857142857142,False,3,True,0.8181818181818182,0.10984368398817047,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",89,41,37,86,2650.0,999.0,0.6,43,28,2.0697674418604652,1.4642857142857142,False,3,True,0.8363636363636363,0.10984368398817047,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",90,41,37,86,2650.0,1040.0,0.6,43,28,2.0930232558139537,1.4642857142857142,False,3,True,0.8545454545454545,0.10984368398817047,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",91,39,35,91,2672.0,877.0,0.6,43,28,2.116279069767442,1.3928571428571428,False,3,True,0.8727272727272727,0.0929446556822981,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",92,39,35,91,2672.0,916.0,0.6,43,28,2.13953488372093,1.3928571428571428,False,3,True,0.8909090909090909,0.0929446556822981,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",93,39,35,91,2672.0,955.0,0.7,43,28,2.1627906976744184,1.3928571428571428,False,3,True,0.9090909090909091,0.0929446556822981,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",94,39,35,91,2672.0,994.0,0.6,43,28,2.186046511627907,1.3928571428571428,False,3,True,0.9272727272727272,0.0929446556822981,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",95,39,35,91,2672.0,1033.0,0.6,43,28,2.2093023255813953,1.3928571428571428,False,3,True,0.9454545454545454,0.0929446556822981,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",96,39,35,91,2672.0,1072.0,0.6,43,28,2.2325581395348837,1.3928571428571428,False,3,True,0.9636363636363636,0.0929446556822981,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",97,39,35,91,2672.0,1111.0,0.6,43,28,2.255813953488372,1.3928571428571428,False,3,True,0.9818181818181818,0.0929446556822981,43,98,28,146.35000000000022
cap sweep,"[[21,2,6]]",98,37,33,98,2660.0,966.0,0.6,43,28,2.2790697674418605,1.3214285714285714,False,3,True,1.0,0.07604562737642571,43,98,28,146.35000000000022
cap sweep,"[[19,2,6]]",41,462,458,41,12975.0,5967.0,0.7,41,27,1.0,17.11111111111111,True,3,True,0.0,1.15,41,98,27,119.0
cap sweep,"[[19,2,6]]",42,462,458,41,12975.0,6429.0,0.6,41,27,1.024390243902439,17.11111111111111,True,3,True,0.017543859649122806,1.15,41,98,27,119.0
cap sweep,"[[19,2,6]]",43,233,229,43,7003.0,3016.0,0.6,41,27,1.048780487804878,8.62962962962963,False,3,True,0.03508771929824561,1.15,41,98,27,119.0
cap sweep,"[[19,2,6]]",44,233,229,43,7003.0,3249.0,0.6,41,27,1.0731707317073171,8.62962962962963,False,3,True,0.05263157894736842,1.15,41,98,27,119.0
cap sweep,"[[19,2,6]]",45,233,229,43,7003.0,3482.0,0.6,41,27,1.0975609756097562,8.62962962962963,False,3,True,0.07017543859649122,1.15,41,98,27,119.0
cap sweep,"[[19,2,6]]",46,233,229,43,7003.0,3715.0,0.6,41,27,1.1219512195121952,8.62962962962963,False,3,True,0.08771929824561403,1.15,41,98,27,119.0
cap sweep,"[[19,2,6]]",47,119,115,47,4205.0,1388.0,0.6,41,27,1.146341463414634,4.407407407407407,False,3,True,0.10526315789473684,1.0,41,98,27,119.0
cap sweep,"[[19,2,6]]",48,119,115,47,4205.0,1507.0,0.6,41,27,1.170731707317073,4.407407407407407,False,3,True,0.12280701754385964,1.0,41,98,27,119.0
cap sweep,"[[19,2,6]]",49,119,115,47,4205.0,1626.0,0.6,41,27,1.1951219512195121,4.407407407407407,False,3,True,0.14035087719298245,1.0,41,98,27,119.0
cap sweep,"[[19,2,6]]",50,119,115,47,4205.0,1745.0,0.6,41,27,1.2195121951219512,4.407407407407407,False,3,True,0.15789473684210525,1.0,41,98,27,119.0
cap sweep,"[[19,2,6]]",51,96,92,51,3667.0,1229.0,1.0,41,27,1.2439024390243902,3.5555555555555554,False,3,True,0.17543859649122806,0.75,41,98,27,119.0
cap sweep,"[[19,2,6]]",52,96,92,51,3667.0,1325.0,0.6,41,27,1.2682926829268293,3.5555555555555554,False,3,True,0.19298245614035087,0.75,41,98,27,119.0
cap sweep,"[[19,2,6]]",53,96,92,51,3667.0,1421.0,0.6,41,27,1.2926829268292683,3.5555555555555554,False,3,True,0.21052631578947367,0.75,41,98,27,119.0
cap sweep,"[[19,2,6]]",54,96,92,51,3667.0,1517.0,0.6,41,27,1.3170731707317074,3.5555555555555554,False,3,True,0.22807017543859648,0.75,41,98,27,119.0
cap sweep,"[[19,2,6]]",55,96,92,51,3667.0,1613.0,0.6,41,27,1.3414634146341464,3.5555555555555554,False,3,True,0.24561403508771928,0.75,41,98,27,119.0
cap sweep,"[[19,2,6]]",56,96,92,51,3667.0,1709.0,0.6,41,27,1.3658536585365855,3.5555555555555554,False,3,True,0.2631578947368421,0.75,41,98,27,119.0
cap sweep,"[[19,2,6]]",57,96,92,51,3667.0,1805.0,0.6,41,27,1.3902439024390243,3.5555555555555554,False,3,True,0.2807017543859649,0.75,41,98,27,119.0
cap sweep,"[[19,2,6]]",58,56,52,58,2784.0,464.0,0.6,41,27,1.4146341463414633,2.074074074074074,False,3,True,0.2982456140350877,0.31521739130434784,41,98,27,119.0
cap sweep,"[[19,2,6]]",59,56,52,58,2784.0,520.0,0.6,41,27,1.4390243902439024,2.074074074074074,False,3,True,0.3157894736842105,0.31521739130434784,41,98,27,119.0
cap sweep,"[[19,2,6]]",60,56,52,58,2784.0,576.0,0.6,41,27,1.4634146341463414,2.074074074074074,False,3,True,0.3333333333333333,0.31521739130434784,41,98,27,119.0
cap sweep,"[[19,2,6]]",61,56,52,58,2784.0,632.0,0.6,41,27,1.4878048780487805,2.074074074074074,False,3,True,0.3508771929824561,0.31521739130434784,41,98,27,119.0
cap sweep,"[[19,2,6]]",62,56,52,58,2784.0,688.0,0.6,41,27,1.5121951219512195,2.074074074074074,False,3,True,0.3684210526315789,0.31521739130434784,41,98,27,119.0
cap sweep,"[[19,2,6]]",63,56,52,58,2784.0,744.0,0.6,41,27,1.5365853658536586,2.074074074074074,False,3,True,0.38596491228070173,0.31521739130434784,41,98,27,119.0
cap sweep,"[[19,2,6]]",64,56,52,58,2784.0,800.0,0.6,41,27,1.5609756097560976,2.074074074074074,False,3,True,0.40350877192982454,0.31521739130434784,41,98,27,119.0
cap sweep,"[[19,2,6]]",65,56,52,58,2784.0,856.0,0.6,41,27,1.5853658536585367,2.074074074074074,False,3,True,0.42105263157894735,0.31521739130434784,41,98,27,119.0
cap sweep,"[[19,2,6]]",66,56,52,58,2784.0,912.0,0.6,41,27,1.6097560975609757,2.074074074074074,False,3,True,0.43859649122807015,0.31521739130434784,41,98,27,119.0
cap sweep,"[[19,2,6]]",67,51,47,67,2725.0,692.0,0.6,41,27,1.6341463414634145,1.8888888888888888,False,3,True,0.45614035087719296,0.2608695652173913,41,98,27,119.0
cap sweep,"[[19,2,6]]",68,51,47,67,2725.0,743.0,0.6,41,27,1.6585365853658536,1.8888888888888888,False,3,True,0.47368421052631576,0.2608695652173913,41,98,27,119.0
cap sweep,"[[19,2,6]]",69,51,47,67,2725.0,794.0,0.6,41,27,1.6829268292682926,1.8888888888888888,False,3,True,0.49122807017543857,0.2608695652173913,41,98,27,119.0
cap sweep,"[[19,2,6]]",70,51,47,67,2725.0,845.0,0.7,41,27,1.7073170731707317,1.8888888888888888,False,3,True,0.5087719298245614,0.2608695652173913,41,98,27,119.0
cap sweep,"[[19,2,6]]",71,51,47,67,2725.0,896.0,0.6,41,27,1.7317073170731707,1.8888888888888888,False,3,True,0.5263157894736842,0.2608695652173913,41,98,27,119.0
cap sweep,"[[19,2,6]]",72,51,47,67,2725.0,947.0,0.6,41,27,1.7560975609756098,1.8888888888888888,False,3,True,0.543859649122807,0.2608695652173913,41,98,27,119.0
cap sweep,"[[19,2,6]]",73,51,47,67,2725.0,998.0,0.6,41,27,1.7804878048780488,1.8888888888888888,False,3,True,0.5614035087719298,0.2608695652173913,41,98,27,119.0
cap sweep,"[[19,2,6]]",74,47,43,74,2633.0,845.0,0.6,41,27,1.8048780487804879,1.7407407407407407,False,3,True,0.5789473684210527,0.21739130434782608,41,98,27,119.0
cap sweep,"[[19,2,6]]",75,44,40,75,2636.0,664.0,0.6,41,27,1.829268292682927,1.6296296296296295,False,3,True,0.5964912280701754,0.18478260869565216,41,98,27,119.0
cap sweep,"[[19,2,6]]",76,44,40,75,2636.0,708.0,0.6,41,27,1.853658536585366,1.6296296296296295,False,3,True,0.6140350877192983,0.18478260869565216,41,98,27,119.0
cap sweep,"[[19,2,6]]",77,44,40,75,2636.0,752.0,0.6,41,27,1.8780487804878048,1.6296296296296295,False,3,True,0.631578947368421,0.18478260869565216,41,98,27,119.0
cap sweep,"[[19,2,6]]",78,44,40,75,2636.0,796.0,0.6,41,27,1.9024390243902438,1.6296296296296295,False,3,True,0.6491228070175439,0.18478260869565216,41,98,27,119.0
cap sweep,"[[19,2,6]]",79,44,40,75,2636.0,840.0,0.6,41,27,1.9268292682926829,1.6296296296296295,False,3,True,0.6666666666666666,0.18478260869565216,41,98,27,119.0
cap sweep,"[[19,2,6]]",80,41,37,80,2592.0,688.0,0.6,41,27,1.951219512195122,1.5185185185185186,False,3,True,0.6842105263157895,0.15217391304347827,41,98,27,119.0
cap sweep,"[[19,2,6]]",81,41,37,80,2592.0,729.0,0.6,41,27,1.975609756097561,1.5185185185185186,False,3,True,0.7017543859649122,0.15217391304347827,41,98,27,119.0
cap sweep,"[[19,2,6]]",82,41,37,80,2592.0,770.0,0.6,41,27,2.0,1.5185185185185186,False,3,True,0.7192982456140351,0.15217391304347827,41,98,27,119.0
cap sweep,"[[19,2,6]]",83,41,37,80,2592.0,811.0,0.7,41,27,2.024390243902439,1.5185185185185186,False,3,True,0.7368421052631579,0.15217391304347827,41,98,27,119.0
cap sweep,"[[19,2,6]]",84,38,34,84,2508.0,684.0,0.7,41,27,2.048780487804878,1.4074074074074074,False,3,True,0.7543859649122807,0.11956521739130435,41,98,27,119.0
cap sweep,"[[19,2,6]]",85,38,34,84,2508.0,722.0,0.6,41,27,2.073170731707317,1.4074074074074074,False,3,True,0.7719298245614035,0.11956521739130435,41,98,27,119.0
cap sweep,"[[19,2,6]]",86,38,34,84,2508.0,760.0,0.6,41,27,2.097560975609756,1.4074074074074074,False,3,True,0.7894736842105263,0.11956521739130435,41,98,27,119.0
cap sweep,"[[19,2,6]]",87,38,34,84,2508.0,798.0,0.6,41,27,2.1219512195121952,1.4074074074074074,False,3,True,0.8070175438596491,0.11956521739130435,41,98,27,119.0
cap sweep,"[[19,2,6]]",88,38,34,84,2508.0,836.0,0.6,41,27,2.1463414634146343,1.4074074074074074,False,3,True,0.8245614035087719,0.11956521739130435,41,98,27,119.0
cap sweep,"[[19,2,6]]",89,36,32,89,2511.0,693.0,0.6,41,27,2.1707317073170733,1.3333333333333333,False,3,True,0.8421052631578947,0.09782608695652174,41,98,27,119.0
cap sweep,"[[19,2,6]]",90,36,32,89,2511.0,729.0,0.6,41,27,2.1951219512195124,1.3333333333333333,False,3,True,0.8596491228070176,0.09782608695652174,41,98,27,119.0
cap sweep,"[[19,2,6]]",91,36,32,89,2511.0,765.0,0.6,41,27,2.2195121951219514,1.3333333333333333,False,3,True,0.8771929824561403,0.09782608695652174,41,98,27,119.0
cap sweep,"[[19,2,6]]",92,36,32,89,2511.0,801.0,0.6,41,27,2.2439024390243905,1.3333333333333333,False,3,True,0.8947368421052632,0.09782608695652174,41,98,27,119.0
cap sweep,"[[19,2,6]]",93,36,32,89,2511.0,837.0,0.6,41,27,2.268292682926829,1.3333333333333333,False,3,True,0.9122807017543859,0.09782608695652174,41,98,27,119.0
cap sweep,"[[19,2,6]]",94,33,29,94,2423.0,679.0,0.6,41,27,2.292682926829268,1.2222222222222223,False,3,True,0.9298245614035088,0.06521739130434782,41,98,27,119.0
cap sweep,"[[19,2,6]]",95,33,29,94,2423.0,712.0,0.6,41,27,2.317073170731707,1.2222222222222223,False,3,True,0.9473684210526315,0.06521739130434782,41,98,27,119.0
cap sweep,"[[19,2,6]]",96,33,29,94,2423.0,745.0,0.6,41,27,2.341463414634146,1.2222222222222223,False,3,True,0.9649122807017544,0.06521739130434782,41,98,27,119.0
cap sweep,"[[19,2,6]]",97,33,29,94,2423.0,778.0,0.6,41,27,2.3658536585365852,1.2222222222222223,False,3,True,0.9824561403508771,0.06521739130434782,41,98,27,119.0
cap sweep,"[[19,2,6]]",98,33,29,94,2423.0,811.0,0.6,41,27,2.3902439024390243,1.2222222222222223,False,3,True,1.0,0.06521739130434782,41,98,27,119.0
cap sweep,"[[17,2,6]]",39,454,450,39,12057.0,5649.0,0.6,39,26,1.0,17.46153846153846,True,3,True,0.0,1.15,39,98,26,117.0
cap sweep,"[[17,2,6]]",40,454,450,39,12057.0,6103.0,0.6,39,26,1.0256410256410255,17.46153846153846,True,3,True,0.01694915254237288,1.15,39,98,26,117.0
cap sweep,"[[17,2,6]]",41,229,225,41,6592.0,2797.0,0.6,39,26,1.0512820512820513,8.807692307692308,False,3,True,0.03389830508474576,1.15,39,98,26,117.0
