q,columns,layers,qubits,volume,idle,sec,family,method,label_raw,n_labels,q_col,excel_row,n_filled,block_key,instance,idle_true,footprint,util
84,26,22,82,1881,303,10.9,code,greedy,"[[16,3,5]]",1,28,47,7,40,"[[16,3,5]]",251,2132,0.8822701688555347
85,26,22,82,1881,329,10.7,code,greedy,"[[16,3,5]]",1,28,48,7,40,"[[16,3,5]]",251,2132,0.8822701688555347
86,24,20,86,1859,205,12.5,code,greedy,"[[16,3,5]]",1,28,49,7,40,"[[16,3,5]]",205,2064,0.9006782945736435
87,24,20,86,1859,229,11.9,code,greedy,"[[16,3,5]]",1,28,50,7,40,"[[16,3,5]]",205,2064,0.9006782945736435
88,24,20,88,1856,256,12.0,code,greedy,"[[16,3,5]]",1,28,51,7,40,"[[16,3,5]]",256,2112,0.8787878787878788
89,24,20,88,1856,280,9.2,code,greedy,"[[16,3,5]]",1,28,52,7,40,"[[16,3,5]]",256,2112,0.8787878787878788
90,24,20,88,1856,304,8.6,code,greedy,"[[16,3,5]]",1,28,53,7,40,"[[16,3,5]]",256,2112,0.8787878787878788
91,23,19,91,1830,263,9.7,code,greedy,"[[16,3,5]]",1,28,54,7,40,"[[16,3,5]]",263,2093,0.8743430482560918
92,23,19,91,1830,286,8.7,code,greedy,"[[16,3,5]]",1,28,55,7,40,"[[16,3,5]]",263,2093,0.8743430482560918
93,23,19,91,1830,309,8.5,code,greedy,"[[16,3,5]]",1,28,56,7,40,"[[16,3,5]]",263,2093,0.8743430482560918
94,23,19,91,1830,332,12.7,code,greedy,"[[16,3,5]]",1,28,57,7,40,"[[16,3,5]]",263,2093,0.8743430482560918
95,23,19,91,1830,355,11.9,code,greedy,"[[16,3,5]]",1,28,58,7,40,"[[16,3,5]]",263,2093,0.8743430482560918
96,23,19,91,1830,378,8.3,code,greedy,"[[16,3,5]]",1,28,59,7,40,"[[16,3,5]]",263,2093,0.8743430482560918
97,23,19,91,1830,401,10.9,code,greedy,"[[16,3,5]]",1,28,60,7,40,"[[16,3,5]]",263,2093,0.8743430482560918
98,23,19,91,1830,424,10.8,code,greedy,"[[16,3,5]]",1,28,61,7,40,"[[16,3,5]]",263,2093,0.8743430482560918
39,105,101,39,3997,98,69.6,code,greedy,"[[17,2,6]]",1,1,3,7,39,"[[17,2,6]]",98,4095,0.976068376068376
40,94,90,40,3667,93,79.9,code,greedy,"[[17,2,6]]",1,1,4,7,39,"[[17,2,6]]",93,3760,0.9752659574468086
41,84,80,41,3358,86,54.5,code,greedy,"[[17,2,6]]",1,1,5,7,39,"[[17,2,6]]",86,3444,0.9750290360046457
42,81,77,42,3303,99,68.2,code,greedy,"[[17,2,6]]",1,1,6,7,39,"[[17,2,6]]",99,3402,0.9708994708994709
43,78,74,43,3244,110,65.7,code,greedy,"[[17,2,6]]",1,1,7,7,39,"[[17,2,6]]",110,3354,0.9672033392963626
44,73,69,44,3130,82,75.0,code,greedy,"[[17,2,6]]",1,1,8,7,39,"[[17,2,6]]",82,3212,0.9744707347447074
45,69,65,45,3020,85,33.3,code,greedy,"[[17,2,6]]",1,1,9,7,39,"[[17,2,6]]",85,3105,0.9726247987117552
46,65,61,46,2871,119,43.2,code,greedy,"[[17,2,6]]",1,1,10,7,39,"[[17,2,6]]",119,2990,0.960200668896321
47,62,58,47,2845,69,54.4,code,greedy,"[[17,2,6]]",1,1,11,7,39,"[[17,2,6]]",69,2914,0.9763212079615649
48,60,56,48,2745,135,26.7,code,greedy,"[[17,2,6]]",1,1,12,7,39,"[[17,2,6]]",135,2880,0.953125
49,58,54,49,2719,123,49.0,code,greedy,"[[17,2,6]]",1,1,13,7,39,"[[17,2,6]]",123,2842,0.9567206192821957
50,55,51,50,2622,128,34.3,code,greedy,"[[17,2,6]]",1,1,14,7,39,"[[17,2,6]]",128,2750,0.9534545454545454
51,54,50,51,2653,101,47.1,code,greedy,"[[17,2,6]]",1,1,15,7,39,"[[17,2,6]]",101,2754,0.9633260711692084
52,51,47,52,2517,135,40.5,code,greedy,"[[17,2,6]]",1,1,16,7,39,"[[17,2,6]]",135,2652,0.9490950226244343
53,50,46,53,2510,140,31.1,code,greedy,"[[17,2,6]]",1,1,17,7,39,"[[17,2,6]]",140,2650,0.9471698113207547
54,48,44,54,2453,139,19.9,code,greedy,"[[17,2,6]]",1,1,18,7,39,"[[17,2,6]]",139,2592,0.9463734567901234
55,47,43,55,2429,156,19.4,code,greedy,"[[17,2,6]]",1,1,19,7,39,"[[17,2,6]]",156,2585,0.9396518375241779
56,47,43,55,2429,203,36.3,code,greedy,"[[17,2,6]]",1,1,20,7,39,"[[17,2,6]]",156,2585,0.9396518375241779
57,45,41,57,2426,139,34.5,code,greedy,"[[17,2,6]]",1,1,21,7,39,"[[17,2,6]]",139,2565,0.9458089668615984
58,42,38,58,2321,115,33.2,code,greedy,"[[17,2,6]]",1,1,22,7,39,"[[17,2,6]]",115,2436,0.9527914614121511
59,41,37,59,2247,172,24.1,code,greedy,"[[17,2,6]]",1,1,23,7,39,"[[17,2,6]]",172,2419,0.9288962381149235
60,41,37,59,2247,213,24.7,code,greedy,"[[17,2,6]]",1,1,24,7,39,"[[17,2,6]]",172,2419,0.9288962381149235
61,40,36,61,2310,130,23.9,code,greedy,"[[17,2,6]]",1,1,25,7,39,"[[17,2,6]]",130,2440,0.9467213114754098
62,40,36,62,2302,178,22.4,code,greedy,"[[17,2,6]]",1,1,26,7,39,"[[17,2,6]]",178,2480,0.9282258064516129
63,38,34,63,2255,139,29.5,code,greedy,"[[17,2,6]]",1,1,27,7,39,"[[17,2,6]]",139,2394,0.9419381787802841
64,38,34,63,2255,177,22.1,code,greedy,"[[17,2,6]]",1,1,28,7,39,"[[17,2,6]]",139,2394,0.9419381787802841
65,37,33,65,2249,156,14.3,code,greedy,"[[17,2,6]]",1,1,29,7,39,"[[17,2,6]]",156,2405,0.9351351351351351
66,37,33,66,2229,213,14.6,code,greedy,"[[17,2,6]]",1,1,30,7,39,"[[17,2,6]]",213,2442,0.9127764127764127
67,36,32,67,2235,177,20.6,code,greedy,"[[17,2,6]]",1,1,31,7,39,"[[17,2,6]]",177,2412,0.9266169154228856
68,35,31,68,2226,154,20.3,code,greedy,"[[17,2,6]]",1,1,32,7,39,"[[17,2,6]]",154,2380,0.9352941176470588
69,35,31,68,2226,189,20.3,code,greedy,"[[17,2,6]]",1,1,33,7,39,"[[17,2,6]]",154,2380,0.9352941176470588
70,35,31,68,2226,224,13.8,code,greedy,"[[17,2,6]]",1,1,34,7,39,"[[17,2,6]]",154,2380,0.9352941176470588
71,34,30,71,2238,176,19.5,code,greedy,"[[17,2,6]]",1,1,35,7,39,"[[17,2,6]]",176,2414,0.9270919635459818
72,34,30,71,2238,210,20.5,code,greedy,"[[17,2,6]]",1,1,36,7,39,"[[17,2,6]]",176,2414,0.9270919635459818
73,34,30,73,2234,248,13.3,code,greedy,"[[17,2,6]]",1,1,37,7,39,"[[17,2,6]]",248,2482,0.9000805801772764
74,34,30,73,2234,282,18.5,code,greedy,"[[17,2,6]]",1,1,38,7,39,"[[17,2,6]]",248,2482,0.9000805801772764
75,32,28,75,2238,162,23.9,code,greedy,"[[17,2,6]]",1,1,39,7,39,"[[17,2,6]]",162,2400,0.9325
76,32,28,75,2238,194,23.8,code,greedy,"[[17,2,6]]",1,1,40,7,39,"[[17,2,6]]",162,2400,0.9325
77,32,28,75,2238,226,12.4,code,greedy,"[[17,2,6]]",1,1,41,7,39,"[[17,2,6]]",162,2400,0.9325
78,31,27,78,2205,213,17.5,code,greedy,"[[17,2,6]]",1,1,42,7,39,"[[17,2,6]]",213,2418,0.9119106699751861
79,31,27,78,2205,244,17.4,code,greedy,"[[17,2,6]]",1,1,43,7,39,"[[17,2,6]]",213,2418,0.9119106699751861
80,31,27,78,2205,275,11.5,code,greedy,"[[17,2,6]]",1,1,44,7,39,"[[17,2,6]]",213,2418,0.9119106699751861
81,31,27,78,2205,306,11.8,code,greedy,"[[17,2,6]]",1,1,45,7,39,"[[17,2,6]]",213,2418,0.9119106699751861
82,30,26,82,2263,197,21.6,code,greedy,"[[17,2,6]]",1,1,46,7,39,"[[17,2,6]]",197,2460,0.9199186991869919
83,30,26,83,2250,240,16.5,code,greedy,"[[17,2,6]]",1,1,47,7,39,"[[17,2,6]]",240,2490,0.9036144578313253
84,30,26,83,2250,270,11.1,code,greedy,"[[17,2,6]]",1,1,48,7,39,"[[17,2,6]]",240,2490,0.9036144578313253
85,30,26,83,2250,300,16.1,code,greedy,"[[17,2,6]]",1,1,49,7,39,"[[17,2,6]]",240,2490,0.9036144578313253
86,30,26,83,2250,330,20.9,code,greedy,"[[17,2,6]]",1,1,50,7,39,"[[17,2,6]]",240,2490,0.9036144578313253
87,28,24,87,2247,189,24.5,code,greedy,"[[17,2,6]]",1,1,51,7,39,"[[17,2,6]]",189,2436,0.9224137931034483
88,28,24,87,2247,217,15.6,code,greedy,"[[17,2,6]]",1,1,52,7,39,"[[17,2,6]]",189,2436,0.9224137931034483
89,28,24,87,2247,245,19.8,code,greedy,"[[17,2,6]]",1,1,53,7,39,"[[17,2,6]]",189,2436,0.9224137931034483
90,28,24,87,2247,273,10.1,code,greedy,"[[17,2,6]]",1,1,54,7,39,"[[17,2,6]]",189,2436,0.9224137931034483
91,28,24,87,2247,301,10.6,code,greedy,"[[17,2,6]]",1,1,55,7,39,"[[17,2,6]]",189,2436,0.9224137931034483
92,28,24,87,2247,329,9.8,code,greedy,"[[17,2,6]]",1,1,56,7,39,"[[17,2,6]]",189,2436,0.9224137931034483
93,28,24,87,2247,357,10.2,code,greedy,"[[17,2,6]]",1,1,57,7,39,"[[17,2,6]]",189,2436,0.9224137931034483
94,27,23,94,2284,254,13.8,code,greedy,"[[17,2,6]]",1,1,58,7,39,"[[17,2,6]]",254,2538,0.8999211977935382
95,27,23,95,2266,299,13.9,code,greedy,"[[17,2,6]]",1,1,59,7,39,"[[17,2,6]]",299,2565,0.8834307992202729
96,26,22,96,2232,264,17.2,code,greedy,"[[17,2,6]]",1,1,60,7,39,"[[17,2,6]]",264,2496,0.8942307692307693
97,26,22,96,2232,290,9.4,code,greedy,"[[17,2,6]]",1,1,61,7,39,"[[17,2,6]]",264,2496,0.8942307692307693
98,26,22,96,2232,316,9.3,code,greedy,"[[17,2,6]]",1,1,62,7,39,"[[17,2,6]]",264,2496,0.8942307692307693
41,97,93,41,3873,104,119.2,code,greedy,"[[19,2,6]]",1,37,3,7,41,"[[19,2,6]]",104,3977,0.9738496354035705
42,88,84,42,3617,79,67.2,code,greedy,"[[19,2,6]]",1,37,4,7,41,"[[19,2,6]]",79,3696,0.9786255411255411
43,81,77,43,3394,89,74.4,code,greedy,"[[19,2,6]]",1,37,5,7,41,"[[19,2,6]]",89,3483,0.9744473155325869
44,73,69,44,3127,85,66.2,code,greedy,"[[19,2,6]]",1,37,6,7,41,"[[19,2,6]]",85,3212,0.9735367372353674
45,69,65,45,2991,114,60.9,code,greedy,"[[19,2,6]]",1,37,7,7,41,"[[19,2,6]]",114,3105,0.9632850241545894
46,67,63,46,2965,117,69.9,code,greedy,"[[19,2,6]]",1,37,8,7,41,"[[19,2,6]]",117,3082,0.9620376378974692
47,64,60,47,2906,102,43.5,code,greedy,"[[19,2,6]]",1,37,9,7,41,"[[19,2,6]]",102,3008,0.9660904255319149
48,59,55,48,2726,106,39.2,code,greedy,"[[19,2,6]]",1,37,10,7,41,"[[19,2,6]]",106,2832,0.9625706214689266
49,56,52,49,2649,95,29.0,code,greedy,"[[19,2,6]]",1,37,11,7,41,"[[19,2,6]]",95,2744,0.9653790087463557
50,54,50,50,2616,84,35.7,code,greedy,"[[19,2,6]]",1,37,12,7,41,"[[19,2,6]]",84,2700,0.9688888888888889
51,53,49,51,2551,152,23.4,code,greedy,"[[19,2,6]]",1,37,13,7,41,"[[19,2,6]]",152,2703,0.9437661857195708
52,51,47,52,2542,110,21.9,code,greedy,"[[19,2,6]]",1,37,14,7,41,"[[19,2,6]]",110,2652,0.9585218702865762
53,49,45,53,2477,120,32.6,code,greedy,"[[19,2,6]]",1,37,15,7,41,"[[19,2,6]]",120,2597,0.9537928378898729
54,47,43,54,2434,104,42.2,code,greedy,"[[19,2,6]]",1,37,16,7,41,"[[19,2,6]]",104,2538,0.959022852639874
55,46,42,55,2431,99,32.4,code,greedy,"[[19,2,6]]",1,37,17,7,41,"[[19,2,6]]",99,2530,0.9608695652173913
56,46,42,55,2431,145,35.0,code,greedy,"[[19,2,6]]",1,37,18,7,41,"[[19,2,6]]",99,2530,0.9608695652173913
57,43,39,57,2329,122,28.3,code,greedy,"[[19,2,6]]",1,37,19,7,41,"[[19,2,6]]",122,2451,0.9502243982048144
58,43,39,57,2329,165,27.8,code,greedy,"[[19,2,6]]",1,37,20,7,41,"[[19,2,6]]",122,2451,0.9502243982048144
59,43,39,57,2329,208,28.4,code,greedy,"[[19,2,6]]",1,37,21,7,41,"[[19,2,6]]",122,2451,0.9502243982048144
60,42,38,60,2412,108,20.0,code,greedy,"[[19,2,6]]",1,37,22,7,41,"[[19,2,6]]",108,2520,0.9571428571428572
61,42,38,61,2392,170,28.0,code,greedy,"[[19,2,6]]",1,37,23,7,41,"[[19,2,6]]",170,2562,0.9336455893832943
62,40,36,62,2329,151,25.2,code,greedy,"[[19,2,6]]",1,37,24,7,41,"[[19,2,6]]",151,2480,0.9391129032258064
63,40,36,62,2329,191,31.5,code,greedy,"[[19,2,6]]",1,37,25,7,41,"[[19,2,6]]",151,2480,0.9391129032258064
64,39,35,64,2345,151,24.5,code,greedy,"[[19,2,6]]",1,37,26,7,41,"[[19,2,6]]",151,2496,0.9395032051282052
65,39,35,64,2345,190,15.3,code,greedy,"[[19,2,6]]",1,37,27,7,41,"[[19,2,6]]",151,2496,0.9395032051282052
66,38,34,66,2310,198,28.8,code,greedy,"[[19,2,6]]",1,37,28,7,41,"[[19,2,6]]",198,2508,0.9210526315789473
67,38,34,66,2310,236,21.8,code,greedy,"[[19,2,6]]",1,37,29,7,41,"[[19,2,6]]",198,2508,0.9210526315789473
68,37,33,68,2384,132,29.1,code,greedy,"[[19,2,6]]",1,37,30,7,41,"[[19,2,6]]",132,2516,0.9475357710651828
69,36,32,69,2305,179,22.1,code,greedy,"[[19,2,6]]",1,37,31,7,41,"[[19,2,6]]",179,2484,0.927938808373591
70,35,31,70,2267,183,14.0,code,greedy,"[[19,2,6]]",1,37,32,7,41,"[[19,2,6]]",183,2450,0.9253061224489796
71,35,31,70,2267,218,21.6,code,greedy,"[[19,2,6]]",1,37,33,7,41,"[[19,2,6]]",183,2450,0.9253061224489796
72,34,30,72,2246,202,19.4,code,greedy,"[[19,2,6]]",1,37,34,7,41,"[[19,2,6]]",202,2448,0.9174836601307189
73,34,30,72,2246,236,19.3,code,greedy,"[[19,2,6]]",1,37,35,7,41,"[[19,2,6]]",202,2448,0.9174836601307189
74,33,29,74,2257,185,13.2,code,greedy,"[[19,2,6]]",1,37,36,7,41,"[[19,2,6]]",185,2442,0.9242424242424242
75,33,29,74,2257,218,28.2,code,greedy,"[[19,2,6]]",1,37,37,7,41,"[[19,2,6]]",185,2442,0.9242424242424242
76,33,29,74,2257,251,19.3,code,greedy,"[[19,2,6]]",1,37,38,7,41,"[[19,2,6]]",185,2442,0.9242424242424242
77,33,29,74,2257,284,26.1,code,greedy,"[[19,2,6]]",1,37,39,7,41,"[[19,2,6]]",185,2442,0.9242424242424242
78,33,29,74,2257,317,12.6,code,greedy,"[[19,2,6]]",1,37,40,7,41,"[[19,2,6]]",185,2442,0.9242424242424242
79,32,28,79,2314,214,12.4,code,greedy,"[[19,2,6]]",1,37,41,7,41,"[[19,2,6]]",214,2528,0.9153481012658228
80,32,28,79,2314,246,12.3,code,greedy,"[[19,2,6]]",1,37,42,7,41,"[[19,2,6]]",214,2528,0.9153481012658228
81,32,28,79,2314,278,17.6,code,greedy,"[[19,2,6]]",1,37,43,7,41,"[[19,2,6]]",214,2528,0.9153481012658228
82,31,27,82,2322,220,16.7,code,greedy,"[[19,2,6]]",1,37,44,7,41,"[[19,2,6]]",220,2542,0.9134539732494099
83,30,26,83,2303,187,22.7,code,greedy,"[[19,2,6]]",1,37,45,7,41,"[[19,2,6]]",187,2490,0.9248995983935743
84,30,26,83,2303,217,11.3,code,greedy,"[[19,2,6]]",1,37,46,7,41,"[[19,2,6]]",187,2490,0.9248995983935743
85,30,26,83,2303,247,21.0,code,greedy,"[[19,2,6]]",1,37,47,7,41,"[[19,2,6]]",187,2490,0.9248995983935743
86,29,25,86,2284,210,20.6,code,greedy,"[[19,2,6]]",1,37,48,7,41,"[[19,2,6]]",210,2494,0.9157979149959904
87,29,25,86,2284,239,17.2,code,greedy,"[[19,2,6]]",1,37,49,7,41,"[[19,2,6]]",210,2494,0.9157979149959904
88,29,25,86,2284,268,11.0,code,greedy,"[[19,2,6]]",1,37,50,7,41,"[[19,2,6]]",210,2494,0.9157979149959904
89,29,25,86,2284,297,15.9,code,greedy,"[[19,2,6]]",1,37,51,7,41,"[[19,2,6]]",210,2494,0.9157979149959904
90,29,25,86,2284,326,16.4,code,greedy,"[[19,2,6]]",1,37,52,7,41,"[[19,2,6]]",210,2494,0.9157979149959904
91,29,25,86,2284,355,14.7,code,greedy,"[[19,2,6]]",1,37,53,7,41,"[[19,2,6]]",210,2494,0.9157979149959904
92,28,24,92,2285,291,9.8,code,greedy,"[[19,2,6]]",1,37,54,7,41,"[[19,2,6]]",291,2576,0.8870341614906833
93,28,24,92,2285,319,15.3,code,greedy,"[[19,2,6]]",1,37,55,7,41,"[[19,2,6]]",291,2576,0.8870341614906833
94,28,24,92,2285,347,9.7,code,greedy,"[[19,2,6]]",1,37,56,7,41,"[[19,2,6]]",291,2576,0.8870341614906833
95,27,23,95,2272,293,9.5,code,greedy,"[[19,2,6]]",1,37,57,7,41,"[[19,2,6]]",293,2565,0.8857699805068227
96,27,23,95,2272,320,9.6,code,greedy,"[[19,2,6]]",1,37,58,7,41,"[[19,2,6]]",293,2565,0.8857699805068227
97,27,23,95,2272,347,14.2,code,greedy,"[[19,2,6]]",1,37,59,7,41,"[[19,2,6]]",293,2565,0.8857699805068227
98,27,23,95,2272,374,12.3,code,greedy,"[[19,2,6]]",1,37,60,7,41,"[[19,2,6]]",293,2565,0.8857699805068227
45,85,81,45,3704,121,44.9,code,greedy,"[[20,2,6]]",1,10,3,7,45,"[[20,2,6]]",121,3825,0.9683660130718954
46,79,75,46,3542,92,61.3,code,greedy,"[[20,2,6]]",1,10,4,7,45,"[[20,2,6]]",92,3634,0.9746835443037974
47,71,67,47,3241,96,38.7,code,greedy,"[[20,2,6]]",1,10,5,7,45,"[[20,2,6]]",96,3337,0.9712316451902907
48,69,65,48,3204,108,38.0,code,greedy,"[[20,2,6]]",1,10,6,7,45,"[[20,2,6]]",108,3312,0.967391304347826
49,64,60,49,3021,115,47.2,code,greedy,"[[20,2,6]]",1,10,7,7,45,"[[20,2,6]]",115,3136,0.9633290816326531
50,62,58,50,2991,109,43.3,code,greedy,"[[20,2,6]]",1,10,8,7,45,"[[20,2,6]]",109,3100,0.9648387096774194
51,59,55,51,2887,122,39.4,code,greedy,"[[20,2,6]]",1,10,9,7,45,"[[20,2,6]]",122,3009,0.9594549684280492
52,56,52,52,2785,127,36.8,code,greedy,"[[20,2,6]]",1,10,10,7,45,"[[20,2,6]]",127,2912,0.9563873626373627
53,56,52,52,2785,183,37.8,code,greedy,"[[20,2,6]]",1,10,11,7,45,"[[20,2,6]]",127,2912,0.9563873626373627
54,54,50,54,2769,147,35.3,code,greedy,"[[20,2,6]]",1,10,12,7,45,"[[20,2,6]]",147,2916,0.9495884773662552
55,53,49,55,2786,129,24.0,code,greedy,"[[20,2,6]]",1,10,13,7,45,"[[20,2,6]]",129,2915,0.9557461406518011
56,50,46,56,2645,155,32.5,code,greedy,"[[20,2,6]]",1,10,14,7,45,"[[20,2,6]]",155,2800,0.9446428571428571
57,49,45,57,2666,127,32.6,code,greedy,"[[20,2,6]]",1,10,15,7,45,"[[20,2,6]]",127,2793,0.9545291800930898
58,48,44,58,2628,156,41.6,code,greedy,"[[20,2,6]]",1,10,16,7,45,"[[20,2,6]]",156,2784,0.9439655172413793
59,46,42,59,2576,138,30.2,code,greedy,"[[20,2,6]]",1,10,17,7,45,"[[20,2,6]]",138,2714,0.9491525423728814
60,46,42,59,2576,184,20.6,code,greedy,"[[20,2,6]]",1,10,18,7,45,"[[20,2,6]]",138,2714,0.9491525423728814
61,44,40,61,2504,180,19.6,code,greedy,"[[20,2,6]]",1,10,19,7,45,"[[20,2,6]]",180,2684,0.9329359165424739
62,44,40,61,2504,224,19.0,code,greedy,"[[20,2,6]]",1,10,20,7,45,"[[20,2,6]]",180,2684,0.9329359165424739
63,44,40,61,2504,268,19.1,code,greedy,"[[20,2,6]]",1,10,21,7,45,"[[20,2,6]]",180,2684,0.9329359165424739
64,41,37,64,2428,196,17.3,code,greedy,"[[20,2,6]]",1,10,22,7,45,"[[20,2,6]]",196,2624,0.9253048780487805
65,41,37,64,2428,237,25.6,code,greedy,"[[20,2,6]]",1,10,23,7,45,"[[20,2,6]]",196,2624,0.9253048780487805
66,40,36,66,2447,193,32.6,code,greedy,"[[20,2,6]]",1,10,24,7,45,"[[20,2,6]]",193,2640,0.9268939393939394
67,39,35,67,2430,183,16.2,code,greedy,"[[20,2,6]]",1,10,25,7,45,"[[20,2,6]]",183,2613,0.9299655568312285
68,38,34,68,2396,188,23.6,code,greedy,"[[20,2,6]]",1,10,26,7,45,"[[20,2,6]]",188,2584,0.9272445820433437
69,37,33,69,2379,174,15.7,code,greedy,"[[20,2,6]]",1,10,27,7,45,"[[20,2,6]]",174,2553,0.9318448883666275
70,37,33,69,2379,211,15.6,code,greedy,"[[20,2,6]]",1,10,28,7,45,"[[20,2,6]]",174,2553,0.9318448883666275
71,37,33,69,2379,248,22.6,code,greedy,"[[20,2,6]]",1,10,29,7,45,"[[20,2,6]]",174,2553,0.9318448883666275
72,36,32,72,2361,231,14.9,code,greedy,"[[20,2,6]]",1,10,30,7,45,"[[20,2,6]]",231,2592,0.9108796296296297
73,35,31,73,2345,210,20.5,code,greedy,"[[20,2,6]]",1,10,31,7,45,"[[20,2,6]]",210,2555,0.9178082191780822
74,34,30,74,2308,208,13.6,code,greedy,"[[20,2,6]]",1,10,32,7,45,"[[20,2,6]]",208,2516,0.9173290937996821
75,34,30,74,2308,242,13.9,code,greedy,"[[20,2,6]]",1,10,33,7,45,"[[20,2,6]]",208,2516,0.9173290937996821
76,33,29,76,2296,212,24.9,code,greedy,"[[20,2,6]]",1,10,34,7,45,"[[20,2,6]]",212,2508,0.9154704944178629
77,33,29,76,2296,245,31.4,code,greedy,"[[20,2,6]]",1,10,35,7,45,"[[20,2,6]]",212,2508,0.9154704944178629
78,33,29,76,2296,278,24.5,code,greedy,"[[20,2,6]]",1,10,36,7,45,"[[20,2,6]]",212,2508,0.9154704944178629
79,33,29,76,2296,311,18.5,code,greedy,"[[20,2,6]]",1,10,37,7,45,"[[20,2,6]]",212,2508,0.9154704944178629
80,32,28,80,2331,229,14.0,code,greedy,"[[20,2,6]]",1,10,38,7,45,"[[20,2,6]]",229,2560,0.910546875
81,31,27,81,2243,268,22.9,code,greedy,"[[20,2,6]]",1,10,39,7,45,"[[20,2,6]]",268,2511,0.8932696136997212
82,31,27,81,2243,299,12.1,code,greedy,"[[20,2,6]]",1,10,40,7,45,"[[20,2,6]]",268,2511,0.8932696136997212
83,31,27,81,2243,330,13.7,code,greedy,"[[20,2,6]]",1,10,41,7,45,"[[20,2,6]]",268,2511,0.8932696136997212
84,31,27,81,2243,361,17.3,code,greedy,"[[20,2,6]]",1,10,42,7,45,"[[20,2,6]]",268,2511,0.8932696136997212
85,30,26,85,2306,244,11.6,code,greedy,"[[20,2,6]]",1,10,43,7,45,"[[20,2,6]]",244,2550,0.9043137254901961
86,30,26,86,2288,292,11.3,code,greedy,"[[20,2,6]]",1,10,44,7,45,"[[20,2,6]]",292,2580,0.8868217054263566
87,30,26,86,2288,322,21.7,code,greedy,"[[20,2,6]]",1,10,45,7,45,"[[20,2,6]]",292,2580,0.8868217054263566
88,29,25,88,2289,263,11.1,code,greedy,"[[20,2,6]]",1,10,46,7,45,"[[20,2,6]]",263,2552,0.8969435736677116
89,29,25,88,2289,292,10.8,code,greedy,"[[20,2,6]]",1,10,47,7,45,"[[20,2,6]]",263,2552,0.8969435736677116
90,29,25,88,2289,321,15.9,code,greedy,"[[20,2,6]]",1,10,48,7,45,"[[20,2,6]]",263,2552,0.8969435736677116
91,29,25,88,2289,350,10.6,code,greedy,"[[20,2,6]]",1,10,49,7,45,"[[20,2,6]]",263,2552,0.8969435736677116
92,29,25,88,2289,379,10.7,code,greedy,"[[20,2,6]]",1,10,50,7,45,"[[20,2,6]]",263,2552,0.8969435736677116
93,28,24,93,2326,278,10.3,code,greedy,"[[20,2,6]]",1,10,51,7,45,"[[20,2,6]]",278,2604,0.8932411674347158
94,28,24,93,2326,306,15.0,code,greedy,"[[20,2,6]]",1,10,52,7,45,"[[20,2,6]]",278,2604,0.8932411674347158
95,28,24,95,2326,334,15.0,code,greedy,"[[20,2,6]]",1,10,53,7,45,"[[20,2,6]]",334,2660,0.8744360902255639
96,28,24,95,2326,362,14.6,code,greedy,"[[20,2,6]]",1,10,54,7,45,"[[20,2,6]]",334,2660,0.8744360902255639
97,28,24,97,2304,412,18.4,code,greedy,"[[20,2,6]]",1,10,55,7,45,"[[20,2,6]]",412,2716,0.8483063328424153
98,27,23,98,2330,316,14.6,code,greedy,"[[20,2,6]]",1,10,56,7,45,"[[20,2,6]]",316,2646,0.8805744520030234
43,97,93,43,4100,71,56.1,code,greedy,"[[21,2,6]]",1,19,3,7,43,"[[21,2,6]]",71,4171,0.9829777031886837
44,92,88,44,3952,96,79.6,code,greedy,"[[21,2,6]]",1,19,4,7,43,"[[21,2,6]]",96,4048,0.9762845849802372
45,84,80,45,3702,78,48.5,code,greedy,"[[21,2,6]]",1,19,5,7,43,"[[21,2,6]]",78,3780,0.9793650793650793
46,81,77,46,3659,67,43.4,code,greedy,"[[21,2,6]]",1,19,6,7,43,"[[21,2,6]]",67,3726,0.9820182501341922
47,75,71,47,3426,99,40.1,code,greedy,"[[21,2,6]]",1,19,7,7,43,"[[21,2,6]]",99,3525,0.9719148936170213
48,70,66,48,3250,110,53.6,code,greedy,"[[21,2,6]]",1,19,8,7,43,"[[21,2,6]]",110,3360,0.9672619047619048
49,66,62,49,3137,97,33.4,code,greedy,"[[21,2,6]]",1,19,9,7,43,"[[21,2,6]]",97,3234,0.9700061842918986
50,62,58,50,2992,108,30.4,code,greedy,"[[21,2,6]]",1,19,10,7,43,"[[21,2,6]]",108,3100,0.9651612903225807
51,59,55,51,2919,90,29.6,code,greedy,"[[21,2,6]]",1,19,11,7,43,"[[21,2,6]]",90,3009,0.9700897308075773
52,59,55,51,2919,149,30.2,code,greedy,"[[21,2,6]]",1,19,12,7,43,"[[21,2,6]]",90,3009,0.9700897308075773
53,58,54,53,2955,119,28.8,code,greedy,"[[21,2,6]]",1,19,13,7,43,"[[21,2,6]]",119,3074,0.961288223812622
54,55,51,54,2870,100,25.9,code,greedy,"[[21,2,6]]",1,19,14,7,43,"[[21,2,6]]",100,2970,0.9663299663299664
55,53,49,55,2774,141,25.0,code,greedy,"[[21,2,6]]",1,19,15,7,43,"[[21,2,6]]",141,2915,0.9516295025728988
56,50,46,56,2681,119,23.5,code,greedy,"[[21,2,6]]",1,19,16,7,43,"[[21,2,6]]",119,2800,0.9575
57,50,46,56,2681,169,23.3,code,greedy,"[[21,2,6]]",1,19,17,7,43,"[[21,2,6]]",119,2800,0.9575
